step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
540.0,6,105.0,6.176470588235294,5.483145874835948,6,113.0,0.362554876614655,6,113.0,False,,
545.0,4,49.0,2.7222222222222223,4.646747943221476,4,97.0,0.291451923944802,4,97.0,False,,
550.0,6,75.0,3.75,6.1874880054503745,6,101.0,0.3399145791688443,6,101.0,False,,
555.0,7,108.0,6.0,5.975805842544225,7,116.0,0.2873638113135384,7,116.0,False,,
560.0,4,82.0,4.1,6.8021201934135975,4,112.0,0.32576604126527464,4,112.0,False,,
565.0,4,98.0,6.125,6.024482876580935,4,108.0,0.2679338739223654,4,108.0,False,,
570.0,6,98.0,7.0,3.7410253069636203,6,108.0,0.09973950506427687,6,108.0,False,,
575.0,8,138.0,9.857142857142858,4.926176775176324,8,148.0,0.10702009861821747,8,148.0,False,,
580.0,6,145.0,14.5,1.3638016749417747,6,166.0,0.012530881051285088,6,166.0,False,,
585.0,6,175.0,14.583333333333334,4.4572518315509155,6,184.0,0.21116653605160643,6,184.0,False,,
590.0,3,119.0,9.153846153846153,5.911975777212155,3,156.0,0.4365043459265994,3,156.0,False,,
595.0,5,137.0,9.785714285714286,5.661842760769223,5,156.0,0.3297725097622322,5,156.0,False,,
600.0,2,16.0,1.1428571428571428,5.9211995679207785,2,76.0,0.32008605749178765,2,76.0,False,,
605.0,4,34.0,2.6153846153846154,5.817345152605478,4,53.0,0.17365182384724842,4,53.0,False,,
610.0,4,35.0,2.6923076923076925,6.598750877328789,4,45.0,0.31341913357840817,4,45.0,False,,
615.0,4,55.0,3.6666666666666665,8.977873508614548,4,65.0,0.49356176845638416,4,65.0,False,,
620.0,2,43.0,3.909090909090909,6.940992195361758,2,65.0,0.5134699245957682,2,65.0,False,,
625.0,6,65.0,5.416666666666667,4.7075021166682225,6,75.0,0.263176745279477,6,75.0,False,,
630.0,5,83.0,6.916666666666667,4.59049117841392,5,93.0,0.2787742776695713,5,93.0,False,,
635.0,5,108.0,7.2,6.278962153304474,5,118.0,0.35363108121517595,5,118.0,False,,
640.0,0,0.0,0.0,7.720169152411886,0,47.0,0.5709535485064393,0,47.0,False,,
645.0,2,4.0,0.21052631578947367,9.215364681373714,2,17.0,0.6556825704409313,2,17.0,False,,
650.0,5,17.0,0.85,6.827923374953596,5,30.0,0.4710697173667407,5,30.0,False,,
655.0,8,53.0,2.3043478260869565,7.766809316213202,8,66.0,0.4584254709769873,8,66.0,False,,
660.0,5,46.0,2.090909090909091,6.094431950157562,5,75.0,0.4240910739062812,5,75.0,False,,
665.0,8,80.0,3.8095238095238093,4.394110746193093,8,93.0,0.2108323149770327,8,93.0,False,,
670.0,7,55.0,2.5,3.795885420686391,7,91.0,0.17903485437731417,7,91.0,False,,
675.0,6,75.0,3.409090909090909,5.986878696212873,6,98.0,0.286267446245509,6,98.0,False,,
680.0,6,105.0,5.833333333333333,5.680595802078693,6,112.0,0.28003319680478367,6,112.0,False,,
685.0,7,88.0,4.4,6.22373413113109,7,113.0,0.1755593908287137,7,113.0,False,,
690.0,7,123.0,6.833333333333333,6.4023017443087635,7,130.0,0.32250648721485037,7,130.0,False,,
695.0,6,97.0,5.705882352941177,5.4630361281588975,6,115.0,0.358391304414895,6,115.0,False,,
700.0,7,128.0,7.529411764705882,6.415327390008654,7,135.0,0.3544214320850706,7,135.0,False,,
705.0,4,100.0,7.142857142857143,3.4176157896254606,4,135.0,0.12047111364326597,4,135.0,False,,
710.0,4,107.0,7.642857142857143,5.1175808924741615,4,132.0,0.08012412364137951,4,132.0,False,,
715.0,4,127.0,11.545454545454545,5.352365474541745,4,128.0,0.08126153027395906,4,128.0,False,,
720.0,3,33.0,2.5384615384615383,7.807633419198139,3,34.0,0.3402043363882579,3,34.0,False,,
725.0,3,48.0,3.6923076923076925,8.845389221703746,3,49.0,0.6092194770402245,3,49.0,False,,
730.0,2,13.0,1.1818181818181819,6.833520270874202,2,14.0,0.5362188672383248,2,14.0,False,,
735.0,4,31.0,2.2142857142857144,6.261271721474164,4,32.0,0.29628741648205886,4,32.0,False,,
740.0,0,0.0,0.0,6.473550885661008,0,20.0,0.4524130576376397,0,20.0,False,,
745.0,0,0.0,0.0,7.714512155999081,0,8.0,0.5545797175088759,0,8.0,False,,
750.0,0,0.0,0.0,9.626747261061482,0,0.0,0.7500897191874111,0,0.0,False,,
755.0,1,1.0,0.058823529411764705,9.659605516871919,1,1.0,0.5130161103702654,1,1.0,False,,
760.0,4,16.0,1.0666666666666667,9.540347506307684,4,16.0,0.2974689307172402,4,16.0,False,,
765.0,4,36.0,3.6,7.984445831084751,4,36.0,0.4202045571437526,4,36.0,False,,
770.0,1,13.0,1.3,6.897912524350987,1,25.0,0.5236794737766414,1,25.0,False,,
775.0,2,23.0,1.7692307692307692,7.71697539389479,2,23.0,0.5562740434012308,2,23.0,False,,
780.0,1,2.0,0.15384615384615385,7.104954717716319,1,6.0,0.5254958476190834,1,6.0,False,,
785.0,1,7.0,0.5,7.62319825940905,1,8.0,0.3627088284314149,1,8.0,False,,
790.0,2,15.0,1.0,8.622537784691804,2,15.0,0.5303678480959638,2,15.0,False,,
795.0,4,31.0,1.8235294117647058,8.876048315897298,4,31.0,0.5242616507584743,4,31.0,False,,
800.0,5,52.0,3.0588235294117645,7.221823054367896,5,52.0,0.4252322100172229,5,52.0,False,,
805.0,4,33.0,1.8333333333333333,6.6235330011214355,4,54.0,0.4449994390173166,4,54.0,False,,
810.0,9,64.0,3.0476190476190474,5.274815685033031,9,69.0,0.38370386108024745,9,69.0,False,,
815.0,6,31.0,1.4090909090909092,4.684953145579907,6,79.0,0.3322406482442033,6,79.0,False,,
820.0,4,32.0,1.391304347826087,4.073102630556877,4,74.0,0.1985104805392457,4,74.0,False,,
825.0,8,65.0,2.8260869565217392,4.945660794061361,8,78.0,0.22681259176313193,8,78.0,False,,
830.0,7,57.0,2.28,6.0289489764739645,7,86.0,0.2522012859920022,7,86.0,False,,
835.0,8,85.0,3.6956521739130435,6.1377594336509524,8,107.0,0.28079080129434425,8,107.0,False,,
840.0,4,68.0,3.090909090909091,4.676853139057296,4,117.0,0.2769153959095707,4,117.0,False,,
845.0,8,104.0,4.333333333333333,6.069924345099012,8,133.0,0.3384191887510213,8,133.0,False,,
850.0,8,113.0,4.913043478260869,4.576729590192356,8,151.0,0.2368664463241558,8,151.0,False,,
855.0,7,137.0,6.2272727272727275,5.259620821084654,7,172.0,0.20863370650169094,7,172.0,False,,
860.0,6,52.0,2.4761904761904763,4.427040701107762,6,134.0,0.16991008233062235,6,134.0,False,,
865.0,9,93.0,4.2272727272727275,5.952504032363875,9,128.0,0.2744010707949458,9,128.0,False,,
870.0,7,100.0,5.0,4.821397068508621,7,146.0,0.2554925086120906,7,146.0,False,,
875.0,7,126.0,6.3,5.933553494760249,7,164.0,0.31753992469221554,7,164.0,False,,
880.0,6,63.0,3.7058823529411766,3.02653798832335,6,123.0,0.12237538602157683,6,123.0,False,,
885.0,9,105.0,6.176470588235294,4.288003461436136,9,128.0,0.09688589042841664,9,128.0,False,,
890.0,6,91.0,5.6875,4.1819636118512875,6,127.0,0.19187422918647223,6,127.0,False,,
895.0,6,121.0,7.5625,6.19755905387453,6,144.0,0.24627633327626358,6,144.0,False,,
900.0,3,87.0,6.6923076923076925,4.737354375018972,3,134.0,0.19917316386948158,3,134.0,False,,
905.0,4,88.0,5.866666666666666,6.7111980306650825,4,124.0,0.34163825300358375,4,124.0,False,,
910.0,4,22.0,1.8333333333333333,6.03597733744894,4,58.0,0.45170437720896855,4,58.0,False,,
915.0,5,44.0,3.6666666666666665,5.390007002894628,5,80.0,0.1540420492287316,5,80.0,False,,
920.0,3,42.0,3.5,5.5674874216919354,3,68.0,0.36390365762966265,3,68.0,False,,
925.0,4,60.0,3.75,7.401252109843425,4,60.0,0.5179959820635103,4,60.0,False,,
930.0,0,0.0,0.0,7.808826264184245,0,19.0,0.630867722737181,0,19.0,False,,
935.0,2,9.0,0.5,8.02368969381169,2,16.0,0.5603167688041898,2,16.0,False,,
940.0,4,10.0,0.625,6.325668058583689,4,27.0,0.34618930834411493,4,27.0,False,,
945.0,5,28.0,1.75,6.084661238048147,5,39.0,0.18709487770095543,5,39.0,False,,
950.0,4,24.0,2.0,3.001853448603848,4,40.0,0.017450923315404487,4,40.0,False,,
955.0,6,54.0,4.153846153846154,4.624617643342022,6,65.0,0.208799078382381,6,65.0,False,,
960.0,2,40.0,3.076923076923077,6.282295228339011,2,66.0,0.4139344043100043,2,66.0,False,,
965.0,2,50.0,4.166666666666667,7.490941682980349,2,66.0,0.4356385187121358,2,66.0,False,,
970.0,3,61.0,5.545454545454546,5.848583335109672,3,68.0,0.267972986215681,3,68.0,False,,
975.0,1,6.0,0.4,8.864343347692264,1,36.0,0.686878189349525,1,36.0,False,,
980.0,1,11.0,0.6875,9.174268372213636,1,11.0,0.7244602054500833,1,11.0,False,,
985.0,1,3.0,0.1875,8.854498533622447,1,3.0,0.7155016843490022,1,3.0,False,,
990.0,5,17.0,0.9444444444444444,6.896157941302014,5,17.0,0.37688914818026176,5,17.0,False,,
995.0,4,19.0,1.2666666666666666,3.8739696108839388,4,33.0,0.25687492052625693,4,33.0,False,,
1000.0,3,26.0,1.7333333333333334,3.765018889443928,3,39.0,0.1690339995958532,3,39.0,False,,
1005.0,3,10.0,0.5882352941176471,4.587702293550821,3,36.0,0.2684749138129097,3,36.0,False,,
1010.0,5,34.0,2.0,6.508638026276854,5,48.0,0.3527955916492412,5,48.0,False,,
1015.0,6,62.0,3.4444444444444446,6.64049483633531,6,76.0,0.3939231143037241,6,76.0,False,,
1020.0,8,99.0,4.714285714285714,7.9096990075212075,8,113.0,0.46441937400803246,8,113.0,False,,
1025.0,5,45.0,2.25,5.2841243444340735,5,99.0,0.4008640540004515,5,99.0,False,,
1030.0,5,49.0,2.3333333333333335,4.873250598795824,5,93.0,0.3584133554545921,5,93.0,False,,
1035.0,6,25.0,1.1363636363636365,4.192795262485255,6,87.0,0.24483201898388754,6,87.0,False,,
1040.0,10,60.0,2.608695652173913,4.278076467526163,10,115.0,0.1344049393116012,10,115.0,False,,
1045.0,12,92.0,4.181818181818182,4.026650655140646,12,152.0,0.19363322834542984,12,152.0,False,,
1050.0,13,154.0,5.923076923076923,5.59672839906247,13,209.0,0.29613709271736477,13,209.0,False,,
1055.0,8,92.0,3.68,4.533037447742076,8,200.0,0.29193579435959693,8,200.0,False,,
1060.0,7,58.0,2.230769230769231,4.792320681729517,7,171.0,0.2893673957947428,7,171.0,False,,
1065.0,7,89.0,3.2962962962962963,5.398993680867037,7,136.0,0.2788341289616685,7,136.0,False,,
1070.0,6,34.0,1.2142857142857142,5.679557363914868,6,125.0,0.25347198681792693,6,125.0,False,,
1075.0,12,65.0,2.5,4.699378120922232,12,135.0,0.18881823423918384,12,135.0,False,,
1080.0,10,65.0,2.7083333333333335,3.6717088144882024,10,156.0,0.16430198621630998,10,156.0,False,,
1085.0,5,53.0,2.0384615384615383,5.589456839777398,5,153.0,0.2754294864300869,5,153.0,False,,
1090.0,9,47.0,1.8076923076923077,4.981383563763216,9,158.0,0.30089938243808506,9,158.0,False,,
1095.0,13,105.0,3.888888888888889,5.589686083473246,13,216.0,0.29836880697580476,13,216.0,False,,
1100.0,13,110.0,4.4,2.774139189898071,13,240.0,0.1375252281516628,13,240.0,False,,
1105.0,8,121.0,4.653846153846154,3.734673751131025,8,248.0,0.20628725366908615,8,248.0,False,,
1110.0,8,43.0,1.72,2.9982291863055717,8,222.0,0.12679435593537874,8,222.0,False,,
1115.0,11,74.0,2.740740740740741,4.120496444198322,11,203.0,0.15018759407586665,11,203.0,False,,
1120.0,10,72.0,3.0,3.4351052956610157,10,206.0,0.15692454581853,10,206.0,False,,
1125.0,9,95.0,3.5185185185185186,5.185985246820069,9,214.0,0.23381346664697447,9,214.0,False,,
1130.0,7,89.0,3.423076923076923,4.598805584513584,7,217.0,0.27724717492880885,7,217.0,False,,
1135.0,10,127.0,4.379310344827586,5.168362250014232,10,229.0,0.2684783055234036,10,229.0,False,,
1140.0,8,128.0,4.413793103448276,4.732785768296516,8,227.0,0.3079046062656311,8,227.0,False,,
1145.0,11,158.0,4.787878787878788,5.323565864411364,11,232.0,0.3265728239964647,11,232.0,False,,
1150.0,12,215.0,6.515151515151516,5.434629957026074,12,242.0,0.3174993997253043,12,242.0,False,,
1155.0,14,283.0,8.085714285714285,6.073613734741125,14,303.0,0.2869644369988043,14,303.0,False,,
1160.0,12,242.0,7.5625,5.2791913353906414,12,319.0,0.18637762954905188,12,319.0,False,,
1165.0,6,198.0,6.6,5.15612896911173,6,318.0,0.23234520742549591,6,318.0,False,,
1170.0,8,234.0,8.068965517241379,5.370157427008218,8,290.0,0.30041831957233806,8,290.0,False,,
1175.0,9,279.0,9.3,7.312207185275237,9,288.0,0.32864536133285616,9,288.0,False,,
1180.0,14,185.0,6.607142857142857,5.397893274249687,14,207.0,0.13605129453499964,14,207.0,False,,
1185.0,15,256.0,10.24,4.2925710057904265,15,265.0,0.18104951206104394,15,265.0,False,,
1190.0,10,195.0,8.863636363636363,2.4046118524522377,10,273.0,0.08581990991112333,10,273.0,False,,
1195.0,7,180.0,6.923076923076923,4.752581952321273,7,272.0,0.2308353923690176,7,272.0,False,,
1200.0,6,116.0,4.142857142857143,4.802503227100069,6,259.0,0.29724754165951733,6,259.0,False,,
1205.0,8,146.0,5.0344827586206895,5.583309904623269,8,256.0,0.2960499197434596,8,256.0,False,,
1210.0,8,142.0,5.071428571428571,3.8870370266937657,8,250.0,0.21371445024284927,8,250.0,False,,
1215.0,9,156.0,4.7272727272727275,5.716140375684471,9,251.0,0.32843010730977507,9,251.0,False,,
1220.0,9,162.0,5.4,3.8031864330021654,9,260.0,0.21082018591242005,9,260.0,False,,
1225.0,11,192.0,5.818181818181818,3.8845523819022527,11,291.0,0.14688522059519982,11,291.0,False,,
1230.0,13,202.0,6.733333333333333,3.4728576025200195,13,314.0,0.17828077614144486,13,314.0,False,,
1235.0,12,225.0,7.03125,3.913647922079326,12,330.0,0.1524321682952474,12,330.0,False,,
1240.0,10,221.0,6.5,3.734423797959888,10,358.0,0.18894108787904107,10,358.0,False,,
1245.0,12,255.0,7.5,4.194028831871775,12,392.0,0.19868393631648415,12,392.0,False,,
1250.0,15,268.0,8.375,2.406373835705633,15,414.0,0.0972476081049638,15,414.0,False,,
1255.0,12,285.0,8.382352941176471,3.7465863543615376,12,439.0,0.14710400251489483,12,439.0,False,,
1260.0,10,288.0,9.290322580645162,3.112193300557457,10,449.0,0.16424788108502683,10,449.0,False,,
1265.0,13,332.0,10.06060606060606,4.00834729357382,13,484.0,0.17120491831194337,13,484.0,False,,
1270.0,13,347.0,11.193548387096774,3.069903701551562,13,506.0,0.11207888766303369,13,506.0,False,,
1275.0,12,372.0,11.272727272727273,4.357532048935397,12,532.0,0.18838181490604933,12,532.0,False,,
1280.0,9,360.0,10.909090909090908,3.6216023712427483,9,544.0,0.21097593922300092,9,544.0,False,,
1285.0,13,408.0,11.657142857142857,4.297226505956423,13,569.0,0.21875443512215645,13,569.0,False,,
1290.0,17,484.0,14.666666666666666,4.027447562815212,17,614.0,0.21306897006134135,17,614.0,False,,
1295.0,17,487.0,13.914285714285715,4.023548281821648,17,637.0,0.15007649606156342,17,637.0,False,,
1300.0,13,486.0,14.727272727272727,3.9041776441053098,13,652.0,0.18546488388621157,13,652.0,False,,
1305.0,10,469.0,13.4,4.132087445536307,10,688.0,0.25672170953331974,10,688.0,False,,
1310.0,13,521.0,13.35897435897436,5.0205977104506605,13,736.0,0.3022351272748847,13,736.0,False,,
1315.0,16,545.0,14.72972972972973,2.628846112755685,16,750.0,0.13797246187959106,16,750.0,False,,
1320.0,18,594.0,14.85,3.8007454046695974,18,778.0,0.1868551805970478,18,778.0,False,,
1325.0,13,638.0,16.358974358974358,4.6709497123503985,13,771.0,0.27018950816863607,13,771.0,False,,
1330.0,13,628.0,14.952380952380953,4.688426638985699,13,802.0,0.231730766791797,13,802.0,False,,
1335.0,16,680.0,16.585365853658537,4.07337460529411,16,841.0,0.2037902715209307,16,841.0,False,,
1340.0,20,770.0,20.81081081081081,3.0172217897324702,20,890.0,0.12185344195239903,20,890.0,False,,
1345.0,20,467.0,11.675,3.63846048300029,20,700.0,0.11565285775805846,20,700.0,False,,
1350.0,24,583.0,15.342105263157896,2.8817450760774532,24,703.0,0.05052414149627226,24,703.0,False,,
1355.0,23,571.0,16.314285714285713,1.9479410559071353,23,753.0,0.0711709195065828,23,753.0,False,,
1360.0,15,517.0,13.972972972972974,3.692528490965964,15,778.0,0.1645514767306342,15,778.0,False,,
1365.0,12,522.0,13.05,4.649976343910901,12,724.0,0.27739416525201965,12,724.0,False,,
1370.0,15,495.0,12.073170731707316,4.701317380974644,15,740.0,0.22990290505377892,15,740.0,False,,
1375.0,14,489.0,11.642857142857142,4.828619040765349,14,790.0,0.2453414120041726,14,790.0,False,,
1380.0,18,566.0,14.512820512820513,3.8900553011083887,18,824.0,0.19490887907715287,18,824.0,False,,
1385.0,22,670.0,15.952380952380953,4.741924435198139,22,887.0,0.16298974398871233,22,887.0,False,,
1390.0,21,670.0,17.63157894736842,3.477655835853915,21,897.0,0.1009556638822523,21,897.0,False,,
