step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
545.0,6,959.0,56.411764705882355,6.022045178893647,6,978.0,0.28033209606217874,6,978.0,False,,
550.0,4,957.0,56.294117647058826,6.432781448988975,4,970.0,0.48597981644950905,4,970.0,False,,
555.0,4,977.0,54.27777777777778,7.494994579301446,4,977.0,0.5786737052767449,4,977.0,False,,
560.0,7,1003.0,59.0,5.274025450826289,7,1003.0,0.2679212383700705,7,1003.0,False,,
565.0,10,1046.0,58.111111111111114,5.1545991988674995,10,1046.0,0.14833476991845176,10,1046.0,False,,
570.0,7,1068.0,71.2,4.038653209952078,7,1076.0,0.17194427392392295,7,1076.0,False,,
575.0,9,1106.0,65.05882352941177,4.260763182505943,9,1106.0,0.3019877274198138,9,1106.0,False,,
580.0,6,1104.0,58.10526315789474,6.127026405237033,6,1125.0,0.436683816894913,6,1125.0,False,,
585.0,6,1124.0,53.523809523809526,6.506111267088854,6,1136.0,0.3968525230161047,6,1136.0,False,,
590.0,8,1153.0,57.65,4.431027992815219,8,1166.0,0.2678109674047402,8,1166.0,False,,
595.0,10,1196.0,52.0,5.368110733408313,10,1208.0,0.3200210799629164,10,1208.0,False,,
600.0,8,1215.0,55.22727272727273,5.511372663467655,8,1230.0,0.36425725302700307,8,1230.0,False,,
605.0,11,1263.0,50.52,5.9211278905960265,11,1263.0,0.2797661136963897,11,1263.0,False,,
610.0,8,1288.0,53.666666666666664,6.120056566543222,8,1301.0,0.3349997233860744,8,1301.0,False,,
615.0,9,1329.0,55.375,5.827161080932811,9,1335.0,0.2616471355691336,9,1335.0,False,,
620.0,12,1382.0,65.80952380952381,4.579882569789445,12,1382.0,0.1949861418736224,12,1382.0,False,,
625.0,8,1408.0,64.0,5.215712201467377,8,1417.0,0.30660757655051885,8,1417.0,False,,
630.0,10,1454.0,69.23809523809524,4.779964606651436,10,1454.0,0.25929402178844047,10,1454.0,False,,
635.0,10,1468.0,77.26315789473684,3.1086249546842364,10,1468.0,0.10659454300698092,10,1468.0,False,,
640.0,12,1527.0,76.35,3.9287320694054437,12,1527.0,0.07715164428284864,12,1527.0,False,,
645.0,8,1521.0,80.05263157894737,3.4941662551334143,8,1550.0,0.20082614844492372,8,1550.0,False,,
650.0,8,1561.0,74.33333333333333,5.406278702100591,8,1569.0,0.30890425089926804,8,1569.0,False,,
655.0,8,1601.0,80.05,5.636634595497779,8,1601.0,0.30862316726381117,8,1601.0,False,,
660.0,9,1643.0,82.15,5.4181363205752415,9,1643.0,0.11177278972382938,9,1643.0,False,,
665.0,10,1693.0,80.61904761904762,6.240067768111904,10,1693.0,0.2827998741025494,10,1693.0,False,,
670.0,9,1714.0,95.22222222222223,5.838564209234768,9,1714.0,0.3445494131779073,9,1714.0,False,,
675.0,9,1759.0,103.47058823529412,4.398936914036916,9,1759.0,0.14888513240094275,9,1759.0,False,,
680.0,5,124.0,6.888888888888889,5.134892089496249,5,1172.0,0.25194548541965994,5,1172.0,False,,
685.0,4,43.0,2.263157894736842,5.843417276106787,4,601.0,0.3550211690601692,4,601.0,False,,
690.0,7,44.0,2.4444444444444446,4.857982718326933,7,616.0,0.27141633883686445,7,616.0,False,,
695.0,5,66.0,3.3,6.668494370790469,5,633.0,0.3635556063963053,5,633.0,False,,
700.0,7,95.0,5.0,5.763955197543136,7,655.0,0.2818013153289684,7,655.0,False,,
705.0,6,119.0,5.666666666666667,6.276560033092491,6,682.0,0.33646926883448114,6,682.0,False,,
710.0,7,150.0,7.894736842105263,5.7805963150078465,7,710.0,0.2957084883280688,7,710.0,False,,
715.0,8,170.0,10.625,2.4970292741979327,8,732.0,0.037933570959419,8,732.0,False,,
720.0,9,214.0,13.375,3.7813696978860034,9,772.0,7.621810672891663e-06,9,772.0,False,,
725.0,5,216.0,14.4,4.510549308513969,5,791.0,0.13669648899248354,5,791.0,False,,
730.0,5,241.0,16.066666666666666,6.385476354388045,5,807.0,0.2737683473580144,5,807.0,False,,
735.0,5,192.0,17.454545454545453,4.033086540203919,5,758.0,0.1416836424124131,5,758.0,False,,
740.0,7,223.0,15.928571428571429,5.537342218610036,7,789.0,0.256302428908294,7,789.0,False,,
745.0,5,242.0,20.166666666666668,5.2265183517796086,5,812.0,0.38524939394060687,5,812.0,False,,
750.0,5,267.0,17.8,6.140075809185348,5,833.0,0.3687946405292633,5,833.0,False,,
755.0,8,302.0,18.875,5.518488080089458,8,868.0,0.3304048509931748,8,868.0,False,,
760.0,6,307.0,15.35,5.611932361726304,6,872.0,0.3371089696630429,6,872.0,False,,
765.0,7,341.0,17.94736842105263,5.71939426922508,7,901.0,0.3340927108620642,7,901.0,False,,
770.0,6,341.0,17.94736842105263,3.9400854761272797,6,901.0,0.19748825038162726,6,901.0,False,,
775.0,11,387.0,19.35,4.240854061081196,11,947.0,0.20504636515327546,11,947.0,False,,
780.0,9,414.0,18.818181818181817,4.872354170497908,9,977.0,0.307402100450591,9,977.0,False,,
785.0,10,461.0,19.208333333333332,5.085410626678806,10,1022.0,0.26577411924831024,10,1022.0,False,,
790.0,11,460.0,20.90909090909091,4.074352097688525,11,1054.0,0.23857230871472476,11,1054.0,False,,
795.0,9,449.0,17.96,4.045406779590267,9,1081.0,0.20644190013394775,9,1081.0,False,,
800.0,10,486.0,19.44,4.070097228549354,10,1121.0,0.25665118999157027,10,1121.0,False,,
805.0,13,545.0,20.185185185185187,3.5676347245454587,13,1177.0,0.19006493983002246,13,1177.0,False,,
810.0,15,575.0,19.166666666666668,4.056480771043836,15,1227.0,0.24059237764966757,15,1227.0,False,,
815.0,17,656.0,21.161290322580644,3.74515742688303,17,1287.0,0.16534108484122698,17,1287.0,False,,
820.0,18,689.0,21.53125,3.9202190246661828,18,1343.0,0.15417316230532777,18,1343.0,False,,
825.0,14,674.0,21.0625,4.149446331407468,14,1381.0,0.13565895129290056,14,1381.0,False,,
830.0,12,666.0,23.785714285714285,3.0658066342263566,12,1436.0,0.07862277648376181,12,1436.0,False,,
835.0,14,711.0,27.346153846153847,2.4971487700439465,14,1499.0,0.039140214159380106,14,1499.0,False,,
840.0,15,760.0,29.23076923076923,2.3080847710257566,15,1529.0,0.12484428603140282,15,1529.0,False,,
845.0,13,798.0,27.517241379310345,4.173855785431337,13,1561.0,0.24599321625556914,13,1561.0,False,,
850.0,8,804.0,25.125,5.169173674008366,8,1535.0,0.32462460164617835,8,1535.0,False,,
855.0,10,849.0,24.257142857142856,5.480784000623971,10,1580.0,0.3154686069759897,10,1580.0,False,,
860.0,17,916.0,25.444444444444443,4.322266597135778,17,1647.0,0.19277351819490113,17,1647.0,False,,
865.0,15,968.0,26.88888888888889,3.912953405005597,15,1716.0,0.21816356136695264,15,1716.0,False,,
870.0,15,1016.0,26.05128205128205,4.377044345257048,15,1749.0,0.25531931962651205,15,1749.0,False,,
875.0,15,1070.0,28.91891891891892,3.2008739281816516,15,1821.0,0.16283823889453605,15,1821.0,False,,
880.0,20,1161.0,29.76923076923077,3.535676148713968,20,1909.0,0.12894141421338695,20,1909.0,False,,
885.0,22,1218.0,33.833333333333336,1.8519379670597498,22,1961.0,0.0404324826599318,22,1961.0,False,,
890.0,22,1297.0,32.425,3.582485565492802,22,2026.0,0.17146022980312292,22,2026.0,False,,
895.0,17,1317.0,31.357142857142858,3.2373371063421645,17,2099.0,0.19225942501118434,17,2099.0,False,,
900.0,19,1385.0,30.108695652173914,4.104377163320384,19,2176.0,0.2277306729883985,19,2176.0,False,,
905.0,22,1463.0,33.25,3.356609504580653,22,2232.0,0.2085489951113883,22,2232.0,False,,
910.0,24,1547.0,32.91489361702128,3.394066229992612,24,2301.0,0.1623029557799787,24,2301.0,False,,
915.0,24,1261.0,28.65909090909091,2.1604725132067757,24,2257.0,0.11058838665476374,24,2257.0,False,,
920.0,25,1350.0,28.125,3.0010376646510437,25,2218.0,0.13835562969038623,25,2218.0,False,,
925.0,28,1398.0,31.066666666666666,1.780076458872777,28,2306.0,0.0741501534342038,28,2306.0,False,,
930.0,30,1492.0,31.083333333333332,2.8400978286327,30,2404.0,0.1213057141472641,30,2404.0,False,,
935.0,26,1538.0,33.43478260869565,2.370795252726089,26,2436.0,0.10213760472152807,26,2436.0,False,,
940.0,29,1634.0,35.52173913043478,2.105640747663117,29,2502.0,0.05014905613397961,29,2502.0,False,,
945.0,27,1686.0,37.46666666666667,2.142497906345625,27,2584.0,0.08223904269406908,27,2584.0,False,,
950.0,27,1787.0,39.71111111111111,2.6400264492042047,27,2657.0,0.09819390258041583,27,2657.0,False,,
955.0,26,1884.0,40.08510638297872,2.8445703566755416,26,2731.0,0.14624323843067416,26,2731.0,False,,
960.0,27,1917.0,39.12244897959184,3.3850838300391617,27,2848.0,0.17257766827931156,27,2848.0,False,,
965.0,23,1803.0,37.5625,2.6359533310385905,23,2922.0,0.13365536419800034,23,2922.0,False,,
970.0,18,1789.0,36.51020408163265,2.8975536955382823,18,2989.0,0.1220004712199107,18,2989.0,False,,
975.0,23,1857.0,39.51063829787234,2.1443300275762285,23,3038.0,0.10164513731625703,23,3038.0,False,,
980.0,29,1940.0,38.03921568627451,2.9052642513144837,29,3150.0,0.1256224981712105,29,3150.0,False,,
985.0,24,1994.0,41.541666666666664,1.8403250455722955,24,3229.0,0.07997171134902557,24,3229.0,False,,
990.0,21,2053.0,40.254901960784316,2.765045097107353,21,3305.0,0.11375505761968442,21,3305.0,False,,
995.0,27,2144.0,44.666666666666664,2.139413626154216,27,3362.0,0.10562119898538228,27,3362.0,False,,
1000.0,32,2258.0,45.16,2.4715236192328263,32,3503.0,0.0864848020930057,32,3503.0,False,,
1005.0,27,2307.0,46.14,2.0940433069524516,27,3596.0,0.11704403653928722,27,3596.0,False,,
1010.0,25,2362.0,45.42307692307692,2.493313675925057,25,3666.0,0.11390248700426879,25,3666.0,False,,
1015.0,26,2428.0,47.6078431372549,2.0962278810848964,26,3739.0,0.11938502380564583,26,3739.0,False,,
1020.0,31,2535.0,47.83018867924528,2.676681406121593,31,3798.0,0.11906943324855312,31,3798.0,False,,
1025.0,28,2601.0,52.02,1.8250799578514971,28,3892.0,0.08853308757317967,28,3892.0,False,,
1030.0,27,2682.0,52.588235294117645,2.300695279186835,27,3969.0,0.07775190834603408,27,3969.0,False,,
1035.0,27,2754.0,54.0,2.2981799524009867,27,4003.0,0.11352333178536032,27,4003.0,False,,
1040.0,31,2862.0,55.03846153846154,2.524820026989921,31,4059.0,0.0939897382284058,31,4059.0,False,,
1045.0,30,2983.0,57.36538461538461,2.9141848421455303,30,4055.0,0.13872490591496137,30,4055.0,False,,
1050.0,25,3014.0,55.81481481481482,3.5197599516760514,25,4113.0,0.17824985925106318,25,4113.0,False,,
1055.0,26,3081.0,56.018181818181816,3.3078783319433507,26,4187.0,0.17695345198673604,26,4187.0,False,,
1060.0,29,3171.0,58.72222222222222,2.152929139980495,29,4238.0,0.11870898185095123,29,4238.0,False,,
1065.0,36,3324.0,59.357142857142854,2.1856985220796132,36,4314.0,0.07709707946385015,36,4314.0,False,,
1070.0,39,3458.0,61.75,2.2436986894729904,39,4390.0,0.08865872536056159,39,4390.0,False,,
1075.0,35,3599.0,63.14035087719298,3.289791428577844,35,4570.0,0.13521100482791926,35,4570.0,False,,
1080.0,32,3735.0,63.30508474576271,4.156154769955031,32,4631.0,0.18011871801822735,32,4631.0,False,,
1085.0,29,3746.0,66.89285714285714,3.240050417898722,29,4692.0,0.15558275528700458,29,4692.0,False,,
1090.0,27,3734.0,65.50877192982456,2.7712345841429955,27,4751.0,0.14324940426202093,27,4751.0,False,,
1095.0,29,3860.0,68.92857142857143,3.033473931708052,29,4753.0,0.15618013328036814,29,4753.0,False,,
1100.0,31,3967.0,68.39655172413794,3.021430452802318,31,4819.0,0.10723210787496075,31,4819.0,False,,
1105.0,35,4095.0,73.125,2.214481948928362,35,4958.0,0.06257105401727395,35,4958.0,False,,
1110.0,35,4231.0,79.83018867924528,2.263463313955689,35,5076.0,0.08872501768214089,35,5076.0,False,,
1115.0,29,4284.0,77.89090909090909,2.773752265250872,29,5139.0,0.08796602724476367,29,5139.0,False,,
1120.0,28,4380.0,82.64150943396227,2.777720701049105,28,5222.0,0.10491213237472827,28,5222.0,False,,
1125.0,32,4507.0,90.14,1.9204002575270378,32,5346.0,0.09370359885975899,32,5346.0,False,,
1130.0,35,4643.0,81.45614035087719,3.303881575184478,35,5486.0,0.16973325131208014,35,5486.0,False,,
1135.0,33,4796.0,84.14035087719299,3.089925375745498,33,5596.0,0.16922041194411408,33,5596.0,False,,
1140.0,31,4173.0,75.87272727272727,2.0973165429499425,31,5278.0,0.0919118430316037,31,5278.0,False,,
1145.0,39,4348.0,77.64285714285714,1.9059321914853709,39,5253.0,0.08101804857171588,39,5253.0,False,,
1150.0,40,4402.0,75.89655172413794,1.844591210080738,40,5358.0,0.08196983938377904,40,5358.0,False,,
1155.0,36,4473.0,75.8135593220339,2.223777923041522,36,5480.0,0.08314392171655699,36,5480.0,False,,
1160.0,33,4532.0,78.13793103448276,1.8492513768371623,33,5596.0,0.09100815906900707,33,5596.0,False,,
1165.0,36,4624.0,73.39682539682539,2.685783590124197,36,5720.0,0.13065390169471652,36,5720.0,False,,
1170.0,38,4773.0,76.98387096774194,2.5516640718717585,38,5845.0,0.1197460827343355,38,5845.0,False,,
1175.0,38,4880.0,73.93939393939394,2.8767778978628447,38,5942.0,0.12389433137183496,38,5942.0,False,,
1180.0,32,4935.0,77.109375,2.5965513568691327,32,6037.0,0.10485831629128392,32,6037.0,False,,
1185.0,32,5040.0,81.29032258064517,1.8760231889095895,32,6153.0,0.10400664217550967,32,6153.0,False,,
1190.0,38,5180.0,82.22222222222223,1.976115965042829,38,6294.0,0.07142619828457972,38,6294.0,False,,
1195.0,41,5359.0,87.85245901639344,1.9932065297626744,41,6444.0,0.05575559078638936,41,6444.0,False,,
1200.0,38,5476.0,88.3225806451613,2.6962796766214905,38,6521.0,0.09003636288025735,38,6521.0,False,,
1205.0,33,5543.0,89.40322580645162,2.902289586302026,33,6614.0,0.11870444205246283,33,6614.0,False,,
1210.0,32,5625.0,98.6842105263158,2.143009995414341,32,6627.0,0.08262009540830999,32,6627.0,False,,
1215.0,31,5739.0,97.27118644067797,2.718140740135038,31,6749.0,0.09886248862950171,31,6749.0,False,,
1220.0,33,5857.0,100.98275862068965,2.557399763378295,33,6877.0,0.11948148128205488,33,6877.0,False,,
1225.0,36,3060.0,53.68421052631579,1.8793084375793505,36,5523.0,0.1055666893114514,36,5523.0,False,,
1230.0,35,1594.0,26.131147540983605,2.649105939520606,35,4534.0,0.1392198926332059,35,4534.0,False,,
1235.0,33,636.0,10.779661016949152,1.743616909464743,33,4611.0,0.08794530409799589,33,4611.0,False,,
1240.0,33,528.0,8.655737704918034,2.1284660640301007,33,4689.0,0.07810638180010789,33,4689.0,False,,
1245.0,30,588.0,9.8,2.612163507373415,30,4709.0,0.1225990349894097,30,4709.0,False,,
1250.0,31,612.0,9.714285714285714,2.707089831137165,31,4796.0,0.1029355261624076,31,4796.0,False,,
1255.0,33,667.0,10.934426229508198,2.4911469901519627,33,4896.0,0.10967139206238445,33,4896.0,False,,
1260.0,36,789.0,12.725806451612904,1.925617639116565,36,4996.0,0.10928299872466198,36,4996.0,False,,
1265.0,38,909.0,13.567164179104477,2.776883627622317,38,5119.0,0.14810983617498627,38,5119.0,False,,
1270.0,36,1042.0,15.787878787878787,2.5256547464039794,36,5182.0,0.10149628618189378,36,5182.0,False,,
1275.0,34,1126.0,17.59375,2.181016040858882,34,5275.0,0.05867584670618333,34,5275.0,False,,
1280.0,35,1219.0,19.661290322580644,2.0379950284688695,35,5368.0,0.07452453024942125,35,5368.0,False,,
1285.0,36,1334.0,21.868852459016395,1.6449555278017052,36,5480.0,0.08094696002418403,36,5480.0,False,,
1290.0,36,1454.0,22.369230769230768,2.6094395070328216,36,5602.0,0.1334011669488611,36,5602.0,False,,
1295.0,35,1607.0,25.50793650793651,2.417879255371697,35,5690.0,0.10447765275443298,35,5690.0,False,,
1300.0,35,1694.0,26.88888888888889,2.240628578692654,35,5772.0,0.06608294814670766,35,5772.0,False,,
1305.0,37,1812.0,29.704918032786885,2.1795852165655774,37,5866.0,0.07525062333901661,37,5866.0,False,,
1310.0,37,1407.0,25.125,1.0074731111334618,37,5586.0,0.024862712622829113,37,5586.0,False,,
1315.0,41,1492.0,26.642857142857142,1.4957501208606934,41,5607.0,0.020650053055070963,41,5607.0,False,,
1320.0,41,1591.0,26.966101694915253,2.025243975891673,41,5748.0,0.08540964617025756,41,5748.0,False,,
1325.0,34,1640.0,26.451612903225808,3.190762971491205,34,5872.0,0.1608769198935853,34,5872.0,False,,
1330.0,31,1653.0,27.098360655737704,1.9196675592924441,31,5919.0,0.09888002059891367,31,5919.0,False,,
1335.0,33,1740.0,28.524590163934427,1.9193073460224683,33,6009.0,0.058844777001197605,33,6009.0,False,,
1340.0,35,1808.0,30.133333333333333,1.5300407068089021,35,6105.0,0.06630124465658385,35,6105.0,False,,
1345.0,34,1918.0,30.444444444444443,2.170923728855327,34,6210.0,0.08680873565007563,34,6210.0,False,,
1350.0,32,2041.0,32.3968253968254,2.581428144923399,32,6260.0,0.1270301827256287,32,6260.0,False,,
