step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
20.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
25.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
30.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
35.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
40.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
45.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
50.0,0,0.0,0.0,10.0,0,0.0,0.6659487738884149,0,0.0,False,,
55.0,0,0.0,0.0,13.36633411445655,0,0.0,0.8901293814905231,0,0.0,False,,
60.0,0,0.0,0.0,14.84108346274037,0,0.0,0.988340133518758,0,0.0,False,,
65.0,0,0.0,0.0,14.797943832859472,0,0.0,1.0,0,0.0,False,,
70.0,0,0.0,0.0,13.712821872168725,0,0.0,0.9269622699250137,0,0.0,False,,
75.0,0,0.0,0.0,13.078434660622031,0,0.0,0.9633404114885487,0,0.0,False,,
80.0,0,0.0,0.0,0.10597646478127525,0,0.0,0.007806087948574096,0,0.0,False,,
85.0,1,5.0,2.5,5.295820260886103,1,5.0,0.36174920563340385,1,5.0,False,,
90.0,1,10.0,5.0,7.101027546508703,1,10.0,0.4850600941091285,1,10.0,False,,
95.0,1,15.0,7.5,7.111932235880065,1,15.0,0.0,1,15.0,False,,
100.0,1,20.0,10.0,7.089717146934252,1,20.0,0.0,1,20.0,False,,
105.0,1,25.0,12.5,7.119391714100036,1,25.0,0.0,1,25.0,False,,
110.0,1,30.0,30.0,0.0,1,30.0,0.0,1,30.0,False,,
115.0,1,35.0,35.0,0.0,1,35.0,0.0,1,35.0,False,,
120.0,1,40.0,20.0,5.3330762450932525,1,40.0,0.400077737233273,1,40.0,False,,
125.0,1,45.0,15.0,8.305143793805007,1,45.0,0.5718775884720856,1,45.0,False,,
130.0,1,50.0,16.666666666666668,9.434118525777757,1,50.0,0.47253676794603505,1,50.0,False,,
135.0,1,55.0,18.333333333333332,8.992904298325515,1,55.0,0.0,1,55.0,False,,
140.0,1,60.0,20.0,8.784299056732722,1,60.0,0.0,1,60.0,False,,
145.0,1,65.0,65.0,0.0,1,65.0,0.0,1,65.0,False,,
150.0,1,70.0,35.0,5.3330762450932525,1,70.0,0.38939871105928026,1,70.0,False,,
155.0,1,75.0,25.0,7.759698301500045,1,75.0,0.5878541810071606,1,75.0,False,,
160.0,1,80.0,26.666666666666668,6.6649917222167305,1,80.0,0.513182924824656,1,80.0,False,,
165.0,2,87.0,29.0,4.185070876700176,2,87.0,0.33228376835119205,2,87.0,False,,
170.0,2,97.0,32.333333333333336,4.066528442974501,2,97.0,0.0,2,97.0,False,,
175.0,2,107.0,35.666666666666664,4.140341246150421,2,107.0,0.0,2,107.0,False,,
180.0,2,117.0,39.0,3.5939246109531573,2,117.0,0.24749279927893364,2,117.0,False,,
185.0,2,127.0,42.333333333333336,4.762971538850391,2,127.0,0.32799829897470767,2,127.0,False,,
190.0,2,137.0,45.666666666666664,4.737365587181697,2,137.0,0.0,2,137.0,False,,
195.0,2,147.0,49.0,4.762971538850391,2,147.0,0.0,2,147.0,False,,
200.0,2,157.0,52.333333333333336,4.737365587181697,2,157.0,0.0,2,157.0,False,,
205.0,2,167.0,83.5,0.0,2,167.0,0.0,2,167.0,False,,
210.0,2,177.0,59.0,3.8330811266011247,2,177.0,0.2956907914749917,2,177.0,False,,
215.0,2,187.0,46.75,6.077889896898382,2,187.0,0.44617620784845,2,187.0,False,,
220.0,2,197.0,39.4,5.146856389412967,2,197.0,0.38379092023162065,2,197.0,False,,
225.0,3,211.0,35.166666666666664,4.146412099860382,3,211.0,0.3197004415692862,3,211.0,False,,
230.0,4,231.0,38.5,4.243332972213348,4,231.0,0.32804144901415505,4,231.0,False,,
235.0,3,241.0,40.166666666666664,3.2174415738975903,3,241.0,0.0,3,241.0,False,,
240.0,3,256.0,42.666666666666664,4.878668257038633,3,256.0,0.0,3,256.0,False,,
245.0,3,271.0,33.875,7.409653290658858,3,271.0,0.35365876044713707,3,271.0,False,,
250.0,3,286.0,31.77777777777778,7.256003069115105,3,286.0,0.49591711268045946,3,286.0,False,,
255.0,4,304.0,38.0,5.473320359183814,4,304.0,0.42929393671037475,4,304.0,False,,
260.0,6,328.0,41.0,1.480747651344518,6,328.0,0.1068678411513764,6,328.0,False,,
265.0,7,356.0,39.55555555555556,1.3374605107662,7,356.0,0.08918438753736475,7,356.0,False,,
270.0,7,391.0,39.1,2.9079772375342956,7,391.0,0.19827847060861215,7,391.0,False,,
275.0,6,414.0,34.5,4.137914256830895,6,414.0,0.28413927257939087,6,414.0,False,,
280.0,8,450.0,37.5,3.77132409481614,8,450.0,0.19722175649919454,8,450.0,False,,
285.0,8,490.0,40.833333333333336,4.011830985974999,8,490.0,0.17952274864244483,8,490.0,False,,
290.0,8,530.0,44.166666666666664,4.67762642516725,8,530.0,0.10954434361714344,8,530.0,False,,
295.0,8,570.0,57.0,2.86845795309218,8,570.0,0.0,8,570.0,False,,
300.0,8,610.0,76.25,0.0,8,610.0,0.0,8,610.0,False,,
305.0,8,650.0,81.25,0.0,8,650.0,0.0,8,650.0,False,,
310.0,8,690.0,76.66666666666667,1.471765546257504,8,690.0,0.1035322317393375,8,690.0,False,,
315.0,8,730.0,73.0,2.480677785324093,8,730.0,0.18080076583397947,8,730.0,False,,
320.0,9,771.0,64.25,3.0022826969863483,9,771.0,0.21729085976515117,9,771.0,False,,
325.0,10,817.0,68.08333333333333,1.7236408398564833,10,817.0,0.11272674009895274,10,817.0,False,,
330.0,10,858.0,71.5,0.5950481893726624,10,858.0,0.026302379845930746,10,858.0,False,,
335.0,10,908.0,75.66666666666667,0.8832264159524735,10,908.0,0.0,10,908.0,False,,
340.0,10,958.0,79.83333333333333,1.538172977467184,10,958.0,0.0,10,958.0,False,,
345.0,10,1008.0,77.53846153846153,2.9490705383717657,10,1008.0,0.08177072696247213,10,1008.0,False,,
350.0,4,194.0,16.166666666666668,2.477118321092512,4,595.0,0.19552654169783462,4,595.0,False,,
355.0,0,0.0,0.0,4.090320022697887,0,386.0,0.28052560799973514,0,386.0,False,,
360.0,3,7.0,0.5384615384615384,4.778376470490424,3,393.0,0.22808902499574676,3,393.0,False,,
365.0,8,37.0,2.642857142857143,5.222693523209009,8,423.0,0.1947351230310147,8,423.0,False,,
370.0,8,77.0,7.0,3.324636878342429,8,463.0,0.10774372452536818,8,463.0,False,,
375.0,8,117.0,9.0,4.441628199315,8,503.0,0.29491355599977975,8,503.0,False,,
380.0,8,157.0,13.083333333333334,3.9254796719346845,8,543.0,0.26098976038631777,8,543.0,False,,
385.0,9,198.0,15.23076923076923,2.610152210963616,9,584.0,0.06761474018277094,9,584.0,False,,
390.0,10,246.0,16.4,3.9877520245331093,10,632.0,0.19433861171711644,10,632.0,False,,
395.0,10,296.0,19.733333333333334,2.7299220876108823,10,682.0,0.1507172412338635,10,682.0,False,,
400.0,12,355.0,25.357142857142858,1.8545515553587657,12,741.0,0.07372223660412805,12,741.0,False,,
405.0,12,415.0,25.9375,2.8953083156793564,12,801.0,0.15717842716695432,12,801.0,False,,
410.0,12,475.0,27.941176470588236,3.647763140916436,12,861.0,0.2293964123981839,12,861.0,False,,
415.0,13,537.0,28.263157894736842,2.551793010006925,13,923.0,0.16777349279565593,13,923.0,False,,
420.0,15,610.0,30.5,2.9746122017992698,15,996.0,0.19380289976410184,15,996.0,False,,
425.0,15,685.0,34.25,3.103114964224648,15,1071.0,0.16165307934451364,15,1071.0,False,,
430.0,15,760.0,38.0,3.0662200744466057,15,1146.0,0.11167465762636723,15,1146.0,False,,
435.0,16,837.0,38.04545454545455,3.2831795127516927,16,1223.0,0.14346476743975833,16,1223.0,False,,
440.0,16,917.0,41.68181818181818,3.3210647856558655,16,1303.0,0.18380074564952836,16,1303.0,False,,
445.0,15,985.0,46.904761904761905,1.9174776938666207,15,1371.0,0.10344776268894768,15,1371.0,False,,
450.0,18,1071.0,48.68181818181818,1.3449713271524006,18,1457.0,0.04640823107845012,18,1457.0,False,,
455.0,13,593.0,25.782608695652176,1.7511942444830106,13,1165.0,0.10149414746328962,13,1165.0,False,,
460.0,5,184.0,7.36,4.1228962594853735,5,946.0,0.2531548076096283,5,946.0,False,,
465.0,3,8.0,0.3333333333333333,3.8075597624355715,3,946.0,0.16056329643071923,3,946.0,False,,
470.0,10,43.0,1.72,4.326047715197274,10,965.0,0.06843684469792628,10,965.0,False,,
475.0,16,111.0,4.826086956521739,2.904323329582168,16,1033.0,0.13249210564275293,16,1033.0,False,,
480.0,17,196.0,8.521739130434783,2.4219636178954245,17,1118.0,0.10539201035303805,17,1118.0,False,,
485.0,19,289.0,13.136363636363637,1.8092712073873776,19,1211.0,0.12813193923851174,19,1211.0,False,,
490.0,19,384.0,16.0,2.7888402999867132,19,1306.0,0.12656859176281146,19,1306.0,False,,
495.0,20,481.0,19.24,2.715319834644688,20,1403.0,0.07943941454417479,20,1403.0,False,,
500.0,20,581.0,22.346153846153847,2.9125962947401005,20,1503.0,0.14135803435115996,20,1503.0,False,,
505.0,21,682.0,27.28,2.108222379340315,21,1604.0,0.10799882732522514,21,1604.0,False,,
510.0,22,790.0,30.384615384615383,1.9813396003367267,22,1712.0,0.07030007121785269,22,1712.0,False,,
515.0,16,595.0,20.517241379310345,2.7114050417762514,16,1453.0,0.1490327941042042,16,1453.0,False,,
520.0,8,229.0,8.178571428571429,2.5112953721503906,8,1230.0,0.16063429282203856,8,1230.0,False,,
525.0,3,13.0,0.43333333333333335,4.832463485679853,3,827.0,0.2789587363258532,3,827.0,False,,
530.0,4,11.0,0.34375,5.82857419457382,4,833.0,0.29549515021840017,4,833.0,False,,
535.0,10,47.0,1.5666666666666667,4.598104275677524,10,869.0,0.21028234224187356,10,869.0,False,,
